Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Dec 13, 2019
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1104855|Support.com, Inc.|4|20191213|edgar/data/1104855/0001654954-19-013931.txt
1106066|ATSINGER EDWARD G III|4|20191213|edgar/data/1106066/0001562180-19-006086.txt
1108205|CURIS INC|S-8|20191213|edgar/data/1108205/0001193125-19-313884.txt
1108320|SMTC CORP|4|20191213|edgar/data/1108320/0001437749-19-024415.txt
1108426|PNM RESOURCES INC|8-K|20191213|edgar/data/1108426/0001108426-19-000062.txt
1110644|LIQUIDNET, INC.|ATS-N/MA|20191209|edgar/data/1110644/0001110644-19-000069.txt
1110644|LIQUIDNET, INC.|ATS-N/MA|20191209|edgar/data/1110644/0001110644-19-000070.txt
1110644|LIQUIDNET, INC.|ATS-N/MA|20191212|edgar/data/1110644/0001110644-19-000071.txt
1110644|LIQUIDNET, INC.|ATS-N/MA|20191212|edgar/data/1110644/0001110644-19-000072.txt
1111641|STEINHART RONALD G|4|20191213|edgar/data/1111641/0001209191-19-060422.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497K|20191213|edgar/data/1112996/0001193125-19-313348.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497K|20191213|edgar/data/1112996/0001193125-19-313349.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497K|20191213|edgar/data/1112996/0001193125-19-313351.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497K|20191213|edgar/data/1112996/0001193125-19-313354.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497K|20191213|edgar/data/1112996/0001193125-19-313355.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497K|20191213|edgar/data/1112996/0001193125-19-313356.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497|20191213|edgar/data/1112996/0001193125-19-313341.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|497|20191213|edgar/data/1112996/0001193125-19-313416.txt
1113232|AXCELIS TECHNOLOGIES INC|4/A|20191213|edgar/data/1113232/0001209191-19-060376.txt
1113232|AXCELIS TECHNOLOGIES INC|4|20191213|edgar/data/1113232/0001209191-19-060351.txt
1113256|MERITOR, INC.|DEF 14A|20191213|edgar/data/1113256/0001206774-19-003857.txt
1113256|MERITOR, INC.|DEFA14A|20191213|edgar/data/1113256/0001206774-19-003858.txt
1114357|LEFKOFSKY ERIC P|4|20191213|edgar/data/1114357/0001490281-19-000109.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0000914121-19-003463.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0000914121-19-003465.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0000914121-19-003467.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0000914121-19-003471.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0000914121-19-003473.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0000914121-19-003475.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0000914121-19-003477.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005301.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005302.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005303.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005304.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005305.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005306.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005307.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005308.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005309.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005310.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005311.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005312.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005313.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005314.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005315.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005316.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005317.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005318.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005319.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005320.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005321.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005322.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005323.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005324.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005325.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005326.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005327.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005328.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005329.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005330.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005331.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005332.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005333.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005334.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005335.txt
1114446|UBS AG|424B2|20191213|edgar/data/1114446/0001114446-19-005336.txt
1116722|MCWHINNEY DEBORAH D|4|20191213|edgar/data/1116722/0001104659-19-072589.txt
1117297|QUINSTREET, INC|4|20191213|edgar/data/1117297/0001117297-19-000091.txt
1119639|PETROBRAS - PETROLEO BRASILEIRO SA|6-K|20191213|edgar/data/1119639/0001564590-19-045901.txt
1119639|PETROBRAS - PETROLEO BRASILEIRO SA|6-K|20191213|edgar/data/1119639/0001564590-19-045908.txt
1120543|BAILLIE GIFFORD FUNDS|497|20191213|edgar/data/1120543/0001104659-19-072484.txt
1120543|BAILLIE GIFFORD FUNDS|497|20191213|edgar/data/1120543/0001104659-19-072485.txt
1121702|YIELD10 BIOSCIENCE, INC.|CORRESP|20191011|edgar/data/1121702/0001121702-19-000043.txt
1121702|YIELD10 BIOSCIENCE, INC.|CORRESP|20191028|edgar/data/1121702/0001121702-19-000050.txt
1121702|YIELD10 BIOSCIENCE, INC.|CORRESP|20191028|edgar/data/1121702/0001121702-19-000052.txt
1121702|YIELD10 BIOSCIENCE, INC.|CORRESP|20191030|edgar/data/1121702/0001121702-19-000054.txt
1121702|YIELD10 BIOSCIENCE, INC.|CORRESP|20191113|edgar/data/1121702/0001121702-19-000080.txt
1121702|YIELD10 BIOSCIENCE, INC.|CORRESP|20191113|edgar/data/1121702/0001121702-19-000081.txt
1121702|YIELD10 BIOSCIENCE, INC.|UPLOAD|20191002|edgar/data/1121702/0000000000-19-014206.txt
1122411|ASE Technology Holding Co., Ltd.|6-K|20191213|edgar/data/1122411/0000950103-19-017172.txt
1122649|HILLMAN CAPITAL MANAGEMENT INVESTMENT TRUST|N-CEN|20191213|edgar/data/1122649/0001122649-19-000036.txt
1122976|POLYONE CORP|8-K|20191213|edgar/data/1122976/0001122976-19-000048.txt
1124459|FRANKLIN GLOBAL TRUST|40-17F2|20191213|edgar/data/1124459/0001137439-19-000523.txt
1126219|CREWS TERRELL K|4|20191213|edgar/data/1126219/0001225208-19-015801.txt
1126234|NEWLINK GENETICS CORP|DFAN14A|20191213|edgar/data/1126234/0000902664-19-004587.txt
1126956|SPIRE INC|DEF 14A|20191213|edgar/data/1126956/0001308179-19-000251.txt
1126956|SPIRE INC|DEFA14A|20191213|edgar/data/1126956/0001308179-19-000252.txt
1129260|VOCERA COMMUNICATIONS, INC.|4|20191213|edgar/data/1129260/0001567619-19-023091.txt
1130310|CENTERPOINT ENERGY INC|8-K|20191213|edgar/data/1130310/0001130310-19-000051.txt
1131399|GLAXOSMITHKLINE PLC|6-K|20191213|edgar/data/1131399/0001654954-19-013893.txt
1132148|CRAWFORD MATTHEW V|4|20191213|edgar/data/1132148/0001209191-19-060333.txt
1133519|MEDICURE INC|6-K|20191213|edgar/data/1133519/0001279569-19-002489.txt
1133869|CAPRICOR THERAPEUTICS, INC.|S-1/A|20191213|edgar/data/1133869/0001104659-19-072396.txt
1133869|CAPRICOR THERAPEUTICS, INC.|S-1/A|20191213|edgar/data/1133869/0001104659-19-072626.txt
1136258|CALADO MIGUEL M|4|20191213|edgar/data/1136258/0000048287-19-000153.txt
1136932|WOLFORT DAVID A|4|20191213|edgar/data/1136932/0000899243-19-029165.txt
1137360|VanEck Vectors ETF Trust|24F-2NT|20191213|edgar/data/1137360/0001137360-19-000273.txt
1137360|VanEck Vectors ETF Trust|497|20191213|edgar/data/1137360/0001628280-19-015084.txt
1137360|VanEck Vectors ETF Trust|N-CEN|20191213|edgar/data/1137360/0001752724-19-189165.txt
1140625|EQUINOR ASA|6-K|20191213|edgar/data/1140625/0001171843-19-008089.txt
1140625|EQUINOR ASA|6-K|20191213|edgar/data/1140625/0001171843-19-008090.txt
1141197|PEDEVCO CORP|4|20191213|edgar/data/1141197/0001654954-19-013924.txt
1141197|PEDEVCO CORP|4|20191213|edgar/data/1141197/0001654954-19-013925.txt
1141197|PEDEVCO CORP|4|20191213|edgar/data/1141197/0001654954-19-013926.txt
1141323|INVESTED PORTFOLIOS|40-17F2|20191213|edgar/data/1141323/0001050269-19-000033.txt
1141391|Mastercard Inc|4|20191213|edgar/data/1141391/0001141391-19-000157.txt
1141819|TRUST FOR PROFESSIONAL MANAGERS|NPORT-P|20191213|edgar/data/1141819/0001145549-19-050928.txt
1145057|FORESCOUT TECHNOLOGIES, INC|4|20191213|edgar/data/1145057/0001209191-19-060532.txt
1145057|FORESCOUT TECHNOLOGIES, INC|4|20191213|edgar/data/1145057/0001209191-19-060533.txt
1156375|CME GROUP INC.|4|20191213|edgar/data/1156375/0001156375-19-000116.txt
1156445|WNC HOUSING TAX CREDIT FUND VI LP SERIES 9|8-K|20191213|edgar/data/1156445/0001654954-19-013903.txt
1157601|MADRIGAL PHARMACEUTICALS, INC.|4/A|20191213|edgar/data/1157601/0000899243-19-029126.txt
1157601|MADRIGAL PHARMACEUTICALS, INC.|4|20191213|edgar/data/1157601/0000899243-19-029135.txt
1157601|MADRIGAL PHARMACEUTICALS, INC.|4|20191213|edgar/data/1157601/0000899243-19-029139.txt
1157601|MADRIGAL PHARMACEUTICALS, INC.|SC 13D/A|20191213|edgar/data/1157601/0001193125-19-314030.txt
1158114|APPLIED OPTOELECTRONICS, INC.|4|20191213|edgar/data/1158114/0001683168-19-003966.txt
1158324|COGENT COMMUNICATIONS HOLDINGS, INC.|4|20191213|edgar/data/1158324/0001567619-19-023050.txt
1158599|WHEAT DOUGLAS D|4|20191213|edgar/data/1158599/0000075208-19-000093.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313571.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313623.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313625.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313626.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313627.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313628.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313638.txt
1160168|AXA PREMIER VIP TRUST|497K|20191213|edgar/data/1160168/0001193125-19-313643.txt
1160168|AXA PREMIER VIP TRUST|497|20191213|edgar/data/1160168/0001193125-19-313569.txt
1160168|AXA PREMIER VIP TRUST|497|20191213|edgar/data/1160168/0001193125-19-313618.txt
1160363|INVESTMENT HOUSE FUNDS|485BPOS|20191213|edgar/data/1160363/0001398344-19-022453.txt
1160363|INVESTMENT HOUSE FUNDS|485BPOS|20191213|edgar/data/1160363/0001398344-19-022453.txt
1160846|OI S.A. - In Judicial Reorganization|6-K|20191213|edgar/data/1160846/0001292814-19-004197.txt
1163653|NOMURA HOLDINGS INC|6-K|20191213|edgar/data/1163653/0001193125-19-313323.txt
1164727|NEWMONT GOLDCORP CORP /DE/|4|20191213|edgar/data/1164727/0001164727-19-000265.txt
1164727|NEWMONT GOLDCORP CORP /DE/|4|20191213|edgar/data/1164727/0001164727-19-000266.txt
1164771|NORTHERN DYNASTY MINERALS LTD|6-K|20191213|edgar/data/1164771/0001062993-19-004721.txt
1164771|NORTHERN DYNASTY MINERALS LTD|FWP|20191213|edgar/data/1164771/0001062993-19-004723.txt
1164771|NORTHERN DYNASTY MINERALS LTD|SUPPL|20191213|edgar/data/1164771/0001062993-19-004732.txt
1164863|ENPRO INDUSTRIES, INC|8-K|20191213|edgar/data/1164863/0001140361-19-022479.txt
1166115|CARMOLA JOHN J|4|20191213|edgar/data/1166115/0001567619-19-023041.txt
1166729|BERNSTEIN SANFORD C FUND II INC|N-CEN|20191213|edgar/data/1166729/0001752724-19-189062.txt
1167583|BP CAPITAL MARKETS AMERICA INC|8-A12B|20191213|edgar/data/1167583/0001193125-19-313707.txt
1168054|CIMAREX ENERGY CO|4|20191213|edgar/data/1168054/0001246360-19-002673.txt
1169452|BUDORICK STEPHEN E|4|20191213|edgar/data/1169452/0001179110-19-012732.txt
1169452|BUDORICK STEPHEN E|4|20191213|edgar/data/1169452/0001179110-19-012734.txt
1169561|COMMVAULT SYSTEMS INC|8-K/A|20191213|edgar/data/1169561/0001169561-19-000073.txt
1169717|INVESCO BLDRS INDEX FUNDS TRUST|497|20191213|edgar/data/1169717/0001193125-19-313278.txt
1169988|BOINGO WIRELESS, INC.|8-K|20191213|edgar/data/1169988/0001104659-19-072565.txt
1172178|LIBERTY STAR URANIUM & METALS CORP.|8-K|20191213|edgar/data/1172178/0001493152-19-019184.txt
1172298|Petro River Oil Corp.|10-Q|20191213|edgar/data/1172298/0001654954-19-013901.txt
1173507|NATIONWIDE VARIABLE ACCOUNT-12|497|20191213|edgar/data/1173507/0001193125-19-313429.txt
1173507|NATIONWIDE VARIABLE ACCOUNT-12|497|20191213|edgar/data/1173507/0001193125-19-313430.txt
1174453|MCKINNELL HENRY A|4|20191213|edgar/data/1174453/0001209191-19-060353.txt
1174475|BROWN MICHAEL S|4|20191213|edgar/data/1174475/0001237899-19-000034.txt
1174850|NICOLET BANKSHARES INC|4|20191213|edgar/data/1174850/0001127602-19-034925.txt
1174850|NICOLET BANKSHARES INC|4|20191213|edgar/data/1174850/0001127602-19-034927.txt
1174850|NICOLET BANKSHARES INC|4|20191213|edgar/data/1174850/0001127602-19-034929.txt
1174850|NICOLET BANKSHARES INC|4|20191213|edgar/data/1174850/0001127602-19-034931.txt
1174850|NICOLET BANKSHARES INC|4|20191213|edgar/data/1174850/0001127602-19-034933.txt
1174850|NICOLET BANKSHARES INC|4|20191213|edgar/data/1174850/0001127602-19-034935.txt
1175680|CytoDyn Inc.|424B5|20191213|edgar/data/1175680/0001193125-19-314048.txt
1175680|CytoDyn Inc.|8-K|20191213|edgar/data/1175680/0001193125-19-314033.txt
1176368|NELSON RONALD L|4|20191213|edgar/data/1176368/0001359841-19-000098.txt
1177394|SYNNEX CORP|4|20191213|edgar/data/1177394/0001127602-19-034937.txt
1178670|ALNYLAM PHARMACEUTICALS, INC.|4|20191213|edgar/data/1178670/0001735276-19-000113.txt
1179535|SILCOCK JULIE|4|20191213|edgar/data/1179535/0000075208-19-000091.txt
1179684|DILLARD WILLIAM T II|4|20191213|edgar/data/1179684/0000028917-19-000464.txt
1179838|WAGNER MATTHEW P|4|20191213|edgar/data/1179838/0001179110-19-012737.txt
1179929|MOLINA HEALTHCARE, INC.|8-K|20191213|edgar/data/1179929/0001157523-19-002343.txt
1180138|SALERNO FREDERIC V|3|20191213|edgar/data/1180138/0001209191-19-060405.txt
1180138|SALERNO FREDERIC V|4|20191213|edgar/data/1180138/0001209191-19-060413.txt
1180659|ANDERSON BASIL|4|20191213|edgar/data/1180659/0001209191-19-060496.txt
1180671|HOGUET KAREN M|3|20191213|edgar/data/1180671/0001209191-19-060323.txt
1180671|HOGUET KAREN M|4|20191213|edgar/data/1180671/0001209191-19-060330.txt
1182941|JEFFS RICHARD|4|20191213|edgar/data/1182941/0001626533-19-000026.txt
1182941|JEFFS RICHARD|4|20191213|edgar/data/1182941/0001626533-19-000027.txt
1182941|JEFFS RICHARD|4|20191213|edgar/data/1182941/0001626533-19-000028.txt
1183545|GRIFFIN BOBBY J|4|20191213|edgar/data/1183545/0001359841-19-000096.txt
1183597|DOLUCA TUNC|4|20191213|edgar/data/1183597/0001209191-19-060448.txt
1184792|GYENES PETER|4|20191213|edgar/data/1184792/0001209191-19-060440.txt
1185533|GABELLI MARIO J|4|20191213|edgar/data/1185533/0001271163-19-000082.txt
1187452|TRANSIER WILLIAM L|4|20191213|edgar/data/1187452/0001209191-19-060489.txt
1187953|CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.|4|20191213|edgar/data/1187953/0001104659-19-072554.txt
1187953|CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.|4|20191213|edgar/data/1187953/0001104659-19-072558.txt
1187953|CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.|4|20191213|edgar/data/1187953/0001104659-19-072563.txt
1189341|BOBINSKI CATHERINE A|4|20191213|edgar/data/1189341/0001793424-19-000007.txt
1189342|BUSH SAMUEL D|4|20191213|edgar/data/1189342/0001793424-19-000008.txt
1189343|LADA WARREN S|4|20191213|edgar/data/1189343/0001793424-19-000013.txt
1189346|STEVENS GARY G|4|20191213|edgar/data/1189346/0001793424-19-000015.txt
1190159|CHRISTIAN EDWARD K|4|20191213|edgar/data/1190159/0001793424-19-000016.txt
1190255|ROBERTS JOHN N|4|20191213|edgar/data/1190255/0001562180-19-006065.txt
1190588|WESTBROOK KELVIN R|4|20191213|edgar/data/1190588/0001225208-19-015809.txt
1190855|SMITH GREG C|4|20191213|edgar/data/1190855/0001209191-19-060418.txt
1191463|MURAI KEVIN M|4|20191213|edgar/data/1191463/0001127602-19-034937.txt
1195195|ROSENTHALER ALBERT E|4|20191213|edgar/data/1195195/0001225208-19-015778.txt
1195195|ROSENTHALER ALBERT E|4|20191213|edgar/data/1195195/0001225208-19-015794.txt
1195562|DELFASSY GILLES|4|20191213|edgar/data/1195562/0001225208-19-015810.txt
1195654|FALLON LYNNETTE C|4/A|20191213|edgar/data/1195654/0001209191-19-060376.txt
1195654|FALLON LYNNETTE C|4|20191213|edgar/data/1195654/0001209191-19-060351.txt
1196531|LU KEH SHEW|4|20191213|edgar/data/1196531/0001209191-19-060503.txt
1196795|SULLIVAN MICHAEL J/CO|4|20191213|edgar/data/1196795/0001246360-19-002673.txt
1196901|ALLEN SAMUEL R|4|20191213|edgar/data/1196901/0000315189-19-000030.txt
1197066|GARRETT F L III|4|20191213|edgar/data/1197066/0001325670-19-000013.txt
1197293|WATT JAMES A|4|20191213|edgar/data/1197293/0001209191-19-060490.txt
1197950|Lilien R Jarrett|4|20191213|edgar/data/1197950/0001209191-19-060343.txt
1198417|SIMPSON WENDY|4|20191213|edgar/data/1198417/0001179110-19-012743.txt
1199423|CORNWELL KEVIN L|4|20191213|edgar/data/1199423/0001733614-19-000011.txt
1199820|GILES WILLIAM T|4|20191213|edgar/data/1199820/0001225208-19-015772.txt
1199914|VAN SAUN BRUCE|4|20191213|edgar/data/1199914/0001209191-19-060360.txt
1200375|CODEXIS, INC.|4|20191213|edgar/data/1200375/0001567619-19-023067.txt
1200461|TANNENBAUM LEONARD M|4|20191213|edgar/data/1200461/0001209191-19-060340.txt
1201565|BRANNEN JAMES|4|20191213|edgar/data/1201565/0001740236-19-000059.txt
1202198|DUNHAM DUANE|4|20191213|edgar/data/1202198/0001567619-19-023044.txt
1203464|IAMGOLD CORP|6-K|20191213|edgar/data/1203464/0001062993-19-004719.txt
1203523|MORIKIS JOHN G|4|20191213|edgar/data/1203523/0001209191-19-060439.txt
1204375|BURNS GORDON M|4|20191213|edgar/data/1204375/0001209191-19-060465.txt
1206942|GOLDEN GRAIN ENERGY|8-K|20191213|edgar/data/1206942/0001206942-19-000017.txt
1208323|LYNCH THOMAS J|4|20191213|edgar/data/1208323/0001225208-19-015792.txt
1208492|GREENLEAF DANIEL E|3|20191213|edgar/data/1208492/0001437749-19-024449.txt
1208492|GREENLEAF DANIEL E|4|20191213|edgar/data/1208492/0001437749-19-024450.txt
1209028|Arlington Asset Investment Corp.|8-K|20191213|edgar/data/1209028/0001564590-19-045974.txt
1209466|INVESCO EXCHANGE-TRADED FUND TRUST|497K|20191213|edgar/data/1209466/0001193125-19-313327.txt
1209466|INVESCO EXCHANGE-TRADED FUND TRUST|497K|20191213|edgar/data/1209466/0001193125-19-313328.txt
1209466|INVESCO EXCHANGE-TRADED FUND TRUST|497K|20191213|edgar/data/1209466/0001193125-19-313332.txt
1209466|INVESCO EXCHANGE-TRADED FUND TRUST|497K|20191213|edgar/data/1209466/0001193125-19-313336.txt
1209466|INVESCO EXCHANGE-TRADED FUND TRUST|497|20191213|edgar/data/1209466/0001193125-19-313283.txt
1209992|KRUMHOLZ MARLENE A|4|20191213|edgar/data/1209992/0001209992-19-000002.txt
1210399|KOEPPEL HOLLY K|4|20191213|edgar/data/1210399/0001209191-19-060434.txt
1210708|Hudson Global, Inc.|8-K|20191213|edgar/data/1210708/0001210708-19-000048.txt
1211698|WOODFORD BRENT|4|20191213|edgar/data/1211698/0001744489-19-000247.txt
1212458|PROOFPOINT INC|4|20191213|edgar/data/1212458/0001567619-19-023066.txt
1212458|PROOFPOINT INC|4|20191213|edgar/data/1212458/0001567619-19-023068.txt
1212509|WASZAK STEVEN M|4|20191213|edgar/data/1212509/0001437749-19-024415.txt
1212607|ALEXANDER MARK A|4|20191213|edgar/data/1212607/0001209191-19-060464.txt
1212809|DUFFY TERRENCE A|4|20191213|edgar/data/1212809/0001156375-19-000116.txt
1213410|NUNNELLY MARK E|4|20191213|edgar/data/1213410/0001209191-19-060359.txt
1213712|CUMMINGS ROBERT F JR|4|20191213|edgar/data/1213712/0001127602-19-034945.txt
1214208|DINOVI ANTHONY|4|20191213|edgar/data/1214208/0001209191-19-060361.txt
1216529|WINTER DONALD C|4|20191213|edgar/data/1216529/0001567619-19-023048.txt
1217142|GIBSON LEE R|4|20191213|edgar/data/1217142/0000705432-19-000155.txt
1217147|SHAMBURGER JULIE|4|20191213|edgar/data/1217147/0000705432-19-000159.txt
1218629|SCHLEIFER LEONARD S|4|20191213|edgar/data/1218629/0001237899-19-000031.txt
1218683|Wize Pharma, Inc.|8-K/A|20191213|edgar/data/1218683/0001213900-19-026123.txt
1218981|STAFFORD JOHN S III|SC 13D/A|20191213|edgar/data/1218981/0001104659-19-072573.txt
1220151|HEETER DAVID WAYNE|4|20191213|edgar/data/1220151/0000927089-19-000469.txt
1220754|PROVIDENCE SERVICE CORP|3|20191213|edgar/data/1220754/0001437749-19-024449.txt
1220754|PROVIDENCE SERVICE CORP|4|20191213|edgar/data/1220754/0001437749-19-024450.txt
1221029|CEMENTOS PACASMAYO SAA|6-K|20191213|edgar/data/1221029/0001213900-19-026168.txt
1221109|BATTAT EMILE A|4|20191213|edgar/data/1221109/0001221109-19-000001.txt
1221787|FORLENZA VINCENT A|4|20191213|edgar/data/1221787/0001209191-19-060495.txt
